created_at,full_text,username,label_UK
Wed Mar 19 18:03:52 +0000 2025,yang pertama di bulan mei 2024 doi mutusin gue dengan alasan cape sama sikap gue (katanya) dan posisi kita lagi ldr saat itu. nah disini galama doi deket sama beberapa cwe mungkin salah satunya si cwe gatel ini,iamcaca129,UK_misogyny
Wed Mar 19 04:59:48 +0000 2025,Sbg cwe kita sama2 paham lh ya dan ngerti mana cwe yg sikapnya bnrn b aja mana yg prnh naksir mana yg gatel mana yg ga suka samsek. Keliatan lhooo ah udahlahhh gosah ngelak gtu deh seolah2 berlindung di kata friendly. Sok2an si paling ini dan itu padahalh mah yaelaaahhhhhh iw!,atikahhaaa,UK_misogyny
Wed Mar 19 04:57:53 +0000 2025,Ga akan prnh lupa aku sampe skrg il gmna sakitnya kmrn itu. Km dan cwe inisial d yg km ga bisa jauhin itu msh akan tetap aku inget sampe kpnpun. Ga akan prnh bisa aku maafin rasanya kelakuannkalian berdua. Sama2 gatel knp ga jadian aja kalian dri dlu? Knp ga pacarin aja dia?,atikahhaaa,UK_misogyny
Wed Mar 19 00:51:31 +0000 2025,@kdrama_menfess di tiktok fansnya gila2 wkwkwk ad yg smpe endingnya mau gmau ngebully aku cm krna ga pny argumen laen pdhl emg tiap hari faktanya ada terus skrg video.. trs denial gmn lgi? emg cwe nya aja yg gatel sbagai fans. pdhl emg idolanya pedo &amp; gila. masih aja dibela,caramelruthhh,UK_misogyny
Tue Mar 18 13:33:58 +0000 2025,@WEBCOMICFESS PHO dia emng gatel dengan alesan ngetes pdhl cwonya udah ngasih warning ke cwenya tapi ttp lanjut flirting ke cwo lain mungkin kalo si cowo itu gk nganggepin pasti bkl gatel ke ml jujur baca ini aku lebih kesel sama dia dari pada si cwe pirang krn kasihan liat si cwe ungu.,goldrragon,UK_misogyny
Tue Mar 18 06:21:00 +0000 2025,yaAllah jauhkan aku dari cwo gatel dan cwe yg gatel sama cwo ku hehe,apranack,UK_misogyny
Tue Mar 18 05:24:19 +0000 2025,@peachviityy Jadi cwe jngen gatel yah de ya,ucokniges,UK_misogyny
Mon Mar 17 22:01:59 +0000 2025,Pesan untuk kalian cowo2 yang udah punya pasangan. Jangan pernah bohong atau ngumpetin sesuatu dari pasangan kalian percayalah dia udah tau lebih awal sebelum ketauan. Banyak cwo udah punya pasangan pada gatel sama gw mikir ah sedih cwe lo jaga hati cuma buat cwo brengsek,carramell_x,UK_misogyny
Mon Mar 17 18:55:13 +0000 2025,si mbah mbah T it emg gatel yh kl liat twit cwe cantik dkiy di rt,prettttyywomann,UK_misogyny
Mon Mar 17 15:35:28 +0000 2025,PelacurÃÂ² kayak tobrut &amp; gajah sial yg buat perkosaan makin marak. Baru sok suci kita pulang malamÃÂ² krn kerjaan. Kerja nongkrong sampah gatel dgn cwoÃÂ² najis itu pekerjaan pelacur ya. Bukan pekerjaan cwe baikÃÂ². Tdk malu melacurkan diri umbar gatel nongkrong sampah dianggap kerja,susan_amelia46,UK_misogyny
Mon Mar 17 13:30:57 +0000 2025,@chimm__pop ex aku selingkuh lebih dari 2 kalii yg terakhir dideketinn sm cwe (kata tmn aku sih dia gatel) akhirnya mantanku pilih dia tp sekarang sering stalking aku ngelikein semua post sm story aku mana sec ig nya difollow tiap ketemu di parkiran dia ngedeketin aku pdhl blm putus,soojoshuaa,UK_misogyny
Mon Mar 17 05:15:16 +0000 2025,@Tulkiyjemm kata orgÃÂ² mah. bapake versi cwe ini. hehe.. sini maen bawain ponakan olehÃÂ² gude tp ,inggavalensi,
Mon Mar 17 04:45:32 +0000 2025,@convomf Mantan ku kaya bgtu kak aslinya gatel sm cwe sanasini,Ihateeusee,UK_misogyny
Sun Mar 16 21:01:31 +0000 2025,soalnya walaupun gue pny tmn2 yg bnr2 platonic tuh 1 2 ada aj yg tbtb menunjukkan intensi lebih entah yongyang atau tbtb sok fwb2 dan liat tmn mantan2 gue yg cwe entah dia gatel entah mantan gue gatel jd gue sori gbs percoyo ANJEEENGGG wes pokoke ga taek2an,gevannysm,UK_misogyny
Sat Mar 15 14:38:46 +0000 2025,@alfatihgo Sorry krn undangan tdk resmi dr perusahaan apa. Cuma undangan dr kau. Saya bukan cwe murahan kayak gajah sial &amp; anjing. Klu gajah &amp; anjing kau &amp; temanÃÂ² cwo mau ajak gatel sampe subuh dgn gajah sial &amp; anjing mau meladen. Bahkan nempel susu &amp; cipika-cipiki dgn kau mau mereka,susan_amelia46,UK_misogyny
Sat Mar 15 14:17:24 +0000 2025,@tanyarlfes Astaghfirullah pedo pedo. Lu begitu dirumah dan depan cwe under age. Emang gatel itu titit lu anjg. Bangsat semoga dia mati dah soalnya di liat liat dia nih sampe sekarang ga ngerasa bersalah ataupun takut,roomambat,UK_misogyny
Fri Mar 14 13:10:04 +0000 2025,eh gila ni cwo pdhl dah punya cwe juga masih aja gatel ke cwe lain,inteerogasi,UK_misogyny
Fri Mar 14 09:10:06 +0000 2025,@ul_tramean Jan jadi cwe gatel ul cepet obatin,Catinthefront,UK_misogyny
Fri Mar 14 03:18:06 +0000 2025,AKU OVT HUAAA TKT DIKIRAAA CWE GATEL PDHL AK G SNGJAA demi Allah ak g sngjaaa sumpahh nangisss ,Jejeyyyyz,UK_misogyny
Fri Mar 14 03:17:14 +0000 2025,AKU OVT HUAAA TKT DIKIRAAA CWE GATEL PDHL AK G SNGJAA demi Allah ak g sngjaaa sumpahh nangisss ,Jejeyyyyz,UK_misogyny
Thu Mar 13 13:41:01 +0000 2025,@noturmannn_ klo bnr si cwe yg minta foto ya salah dia gatel soalnya,farrrrrrrrraway,UK_misogyny
Thu Mar 13 11:29:46 +0000 2025,@tanyakanrl Lu ga pickme anjir siapa yg bilang lu pick me? Tpikan lu gatel murahan gada respect sesama cwe,ArayaaVk8429,UK_misogyny
Thu Mar 13 10:35:29 +0000 2025,@naevluv @tanyakanrl Tapi nder kadang cwe terlalu ngebela cowoknya kalau misalkan dilaporin pun ttep ga jamin dia bakal percaya kalau cowoknya gatel bisa aja cowoknya bersilat lidah dan yg ngelaporin malah disangka gatel,mandraklovegood,UK_misogyny
Thu Mar 13 09:27:44 +0000 2025,@bitterxhope @anomaliijo Anjir iya lagi sejenis Jasmin nih lakinya yang gatel malah nyalahin cwe lain,viraniih,"UK_victim, UK_misogyny"
Thu Mar 13 07:40:45 +0000 2025,@str4wbri1 iww cwe gatel itu,storyfeyy,UK_misogyny
Thu Mar 13 05:26:30 +0000 2025,@tanyakanrl Bukan pick me si tapi lebih ke gatel lenjeh gatau malu cwe tolol,liyilyliy,UK_misogyny
Thu Mar 13 02:08:02 +0000 2025,Trus bisa2 nya mempermasalahkan agama Otak pliss dari awal ga pernah keberatan soal agama. Emng tu laki nya aja udah gatel ama cwe lain ?! Gerah bgt anjir bae2 lah sumpah kelakuan sampah kek gitu gua blg benteng karna cpek di tanya mulu tapi gak sadar kelakuan sndri ke sampah,putrihandriany,UK_misogyny
Wed Mar 12 16:54:53 +0000 2025,@tanyakanrl Paling najis sm modelan cwe gatel kek gini gatau diri,hihiby_peachy,UK_misogyny
Wed Mar 12 15:03:48 +0000 2025,@tanyakanrl Nggk kok gk pikmi lu cmn tipikal cwe gatel aja yg klo ada couple kekny bawaannya pen ngacauin. Ntar klo mereka dah ribut lu pasti ng smirk kek setan ,thyg_kimm,"UK_victim, UK_misogyny, UK_mockery"
Wed Mar 12 14:35:27 +0000 2025,@tanyakanrl dih anjing lu goblok atau tolol? lu gatel ya? idih najis cwe gatel,fforfka,UK_misogyny
Wed Mar 12 14:26:04 +0000 2025,kasus lagii mennnnnnnnn paling kesel kasus gini tiba yg nge dm tuh fitnah ak ngecap cwe gatel padahal mah ak g ngapa-ngapain njirr bls dm cwo nya aja kagak kenal sma cwonya aja kagakkkkk disini sypa yg slh njirt ? https://t.co/fyUFuTGTXm,au_uyia,UK_misogyny
Mon Mar 10 02:51:55 +0000 2025,@sweetyourcndy @Jeyiii789 @juweirdd tau kak wkkw mana bilang gw sok savage padahl dri awal komen ga ada ngbela tu cwe gatel tp kan inti mslhnya ada di cwo dia klo si cwo ga ngrespon udh psti ga ada istil tf tf an tu klo si cwo berakal dan mau jaga hati pcrny yaa block dong si cwe gatelnya.,navilliaaera,UK_misogyny
Sun Mar 09 19:25:44 +0000 2025,Emng tabiat nya cwe gatel dan gabisa megang prinsip dehh... Pokonya di selimutin bohong terusss.... Entah nular atau atau emng udh bawaan dari lahir,minisiyibiisi,UK_misogyny
Sun Mar 09 18:15:10 +0000 2025,@pancakeloverss @tanyarlfes Asli pas tau cwe itu buat story yg ngejelasin klo pulang ngampus jln2 bolakbalik pratikum pokoknya dibonceng doi dan di repost. Cwenya gatel lakinya badebah guenya bego,pantbay,UK_misogyny
Sun Mar 09 12:29:45 +0000 2025,@rerezaza21 RILLL GATEL BGT BJIR NIH CWE,cimiitttt,UK_misogyny
Sun Mar 09 12:05:27 +0000 2025,@Jeyiii789 @juweirdd gw gatau yaa lu tu emng sifatnya keras kepala atau udh kecintaan bngt ama tu cwo tp lu hrs sadar disini posisinya cwo lu dan si cwe gatel itu sm sm salah lu bisa negur langsung si cwe dan suruh pcr lu jangan respon klo bisa block jangan bego mbakk miris lihatnya.,navilliaaera,UK_misogyny
Sun Mar 09 12:01:55 +0000 2025,@Jeyiii789 @juweirdd ya allahh susah bngt ngsih tau orng yg bego cinta gini baca mbakk literasi rendah bngt herann. jelas bngt disitu YG NYALAHIN CWO LU BUKAN BRRTI MEREKA SM KEK CWE YG DI CHT ITU MALAHN MEREKA PENGEN LU SADAR KLO CWO LU JUGA SALAH KRNA MSIH RESPON TU CWE GATEL paham ga?? heran.,navilliaaera,"UK_victim, UK_misogyny"
Sun Mar 09 07:03:13 +0000 2025,@Jeyiii789 @warungala cwe gatel mah bnyk mbak tp klo cwo lu msih ladenin ya percumaa intinya tu ada di cwo lu sndiri dia aja gabisa tegas lohh se mksa gimna tuh cwe juga bakal klah dri power laki kcuali cwo lu terlalu lemah lembut terlalu berperasaan.,navilliaaera,UK_misogyny
Sun Mar 09 07:02:50 +0000 2025,@Jeyiii789 22 nya salah Cwe gatel Cwo juga mau mana fast respon,acilbungas23,"UK_victim, UK_misogyny"
Fri Mar 07 18:22:33 +0000 2025,Udah setahun lebih lps dr cwe saiko eh ada lg cwe saiko chat perkara d tinggalin cwo yg gw cuek in anjir lu dp jd cwe pnya otak kaga si kl cwo lu udah gatel ydh tinggalin jgn mlah cari penyakit cari perkara chat cwe lain nyari validasi pmbenaran apalah cinta boleh bego jangan.,Mahardika_usw,UK_misogyny
Thu Mar 06 03:34:02 +0000 2025,@perekmole Cwo kalau ga ngusik cwe kayaknya gatel banget itu Wkwkkw,Frybanjeee_,UK_misogyny
Wed Mar 05 19:07:06 +0000 2025,@HiiTheone @SyLixie_ sebagai sesama istri gue setuju tapi secara objektif kurang tepat karena blm tentu itu cwe yg gatel (50:50 antara laki lu yg gatel duluan) terus itu tas berabe kalo isinya penting semua dibuanh gt aja. jd kalo ada kasus kayak gini baiknya sih serang lakinya dulu lah,kelssgf,UK_misogyny
Wed Mar 05 17:38:37 +0000 2025,@comeoel @ilhampid Menurutku ngga ada istilah perebut karena mau sama mau. Gatega aja menghakimi sepihak Aku bkn fansnya cmn aku cwo dan lbh mengerti soal cowo. Jadi bisa jadi si cwo yg gatel dan cwe disepikin lgsg baper,imamkecil69,UK_misogyny
Wed Mar 05 16:42:34 +0000 2025,jujur aja lu semua yg puasa pasti bisa nahan walau liat makanan di resto yg gak bisa nahan tuh mulut2 julid lu pada yg gatel liat cwe makan siang bolong disuruh respect ke org puasa makan kagak iri hati jalan terus,graingrey,UK_misogyny
Wed Mar 05 05:53:03 +0000 2025,@llvr1l ga bakal pernah aku maafin cwe gatel yg udh tau kalo cwo udah punya pasangan tp ga punya boundaries dan masih gatel dgn embel2 kan gua temenan sama dia sebelum dia jadian sama lu DIHHHH??!!!,lilbadblood,UK_misogyny
Sat Mar 01 15:00:55 +0000 2025,si cwe itu emg gatel banget sih pdhl dia tau tuh cwo udh ada cwe tapi masih aja di gas sin sm dia,capluss_,UK_misogyny
Sat Mar 01 10:30:10 +0000 2025,@tanyakanrl Gamau nder. Oiya tipe gua bkn yg gatau diri. Udh tau punya anak istri msih aja gatel sm cwe lain. Klo ada cwe yg udh tau cwo itu beristri tp msih aja nerima sickk!! https://t.co/7rmpaQN9y9,130613_Yoongi,UK_misogyny
Sat Mar 01 08:31:42 +0000 2025,@tanyakanrl bukan tipe aku lagi brrti nder klo udah punya keluarga malah gatel deketin cwe lain,008hy3_,UK_misogyny
Sat Mar 01 06:52:43 +0000 2025,@aashyasterr @skywongraveee Kok you kek cwe gatel si,IMALYNNN,UK_misogyny
Sat Mar 01 06:06:32 +0000 2025,kann ternyata emang karina yg gatel sma semua cwe berbagai kalangan wkwkwk jeong yang sabar ya jeong,ames0eur_,UK_misogyny
Sat Mar 01 05:42:52 +0000 2025,Baru hari prtma puasa ga blh marah2 ya? Tp gue lg gapuasa jd gue pngn teriak lu anjing!! cwe gatel gue jambak lo ganggu kapal gue,hilmidah15,UK_misogyny
Fri Feb 28 04:26:42 +0000 2025,@peachviityy cwe gatel tuh susah banget diatasinya,yosefikr,UK_misogyny
Mon Feb 24 00:12:48 +0000 2025,@_justme_pira siapp aku gemes bgt sama cwe gatel itu TBNW EPISODE EIGHT #TheBoyNextWorldEP8,yu_bee99,UK_misogyny
Sun Feb 23 18:41:18 +0000 2025,@convomf udah dari lama tp emang jarang notif msuk. gue waktu itu 2022 apa 2023 ya dm gue di ss sm cwe yg gue tegur krna gatel sm cwo tmen gue dan itu cm berlaku sekali doang,gaksukakdurian,UK_misogyny
Sun Feb 23 16:23:13 +0000 2025,Gatel bgt njirr tuh cwe ingin rasa ku garuk TBNW EPISODE EIGHT #TheBoyNextWorldEP8,yu_bee99,UK_misogyny
Sun Feb 23 09:46:49 +0000 2025,@tartalife @PrimaIsm4 karena yang nerima dia cuma si cwo gatel itu kak jadi yang disalahin ya si cwe wkkwwk,mayoviax,UK_misogyny
Sat Feb 22 16:33:01 +0000 2025,nie cwe gatel beut anjr,tiffhanyie,UK_misogyny
Fri Feb 21 16:36:42 +0000 2025,Yg cowo gila cwe yg cwe gatel kurang kasih sayang perpaduan yg hakiki.,sheetofpaperv,UK_misogyny
Thu Feb 20 11:58:01 +0000 2025,@mendatanrgi @manfaatdosa +62 881-0102-91950 cwe gatel,AriskaO49658209,UK_misogyny
Thu Feb 20 10:11:44 +0000 2025,@dirrextur Sakit bngt cwe gatel ya,,UK_misogyny
,,,
0,0,,
Thu Feb 20 05:49:47 +0000 2025,takut aku teh jujur trauma.. takut dilabrak lagi sama istri org sama cwe org.. padahal akunya gapernah gatel sama cwo mereka..,moonualker,UK_misogyny
Thu Feb 20 05:35:43 +0000 2025,@KiniAbad @kegblgnunfaedh Tapi banyak loh yg begitu. Dan mereka pas punya pacar gk gatel ke cwe lain kok cuma pas udah putus ya bisa cepet dpt cwe baru,SiuniuRoom,UK_misogyny
Tue Feb 18 22:54:30 +0000 2025,Pengen penutupan tapi gak punya cwe huhuhu gatel banget padahal nih pengen ngewe ,Ahmad91919140,UK_misogyny
Tue Feb 18 13:49:10 +0000 2025,Knp si tuh orng ga jls ngecap dn mnghujat blm tau ya siapa asli gw ky yg paling bnr aja emng gw cwe gatel loh anggap cwe nakal slingkuh gw hny dchat doang biasa aja ky tmn ngbrol' ga aneh' pkir Lo negatif aja ssh ngbrol sm orng munafik mmbela dri pling bnr suci drinya jgn chat lg,IrnaWat00457926,UK_misogyny
Mon Feb 17 20:57:56 +0000 2025,Pas gue chat cwenya semenye-menye itu dan seakan-akan I didn t know I didn t mean it that way cuihh.. pas gue putus aja langsung pacaran dah lu berdua WKWK emng udh tabiatnya pasangan selingkuh tuh cwo brengsek + cwe gatel.,Lexiconn_,UK_misogyny
Mon Feb 17 13:25:15 +0000 2025,@marctxv Kebanyakan emg si cwe yg gatel tapi yah bisa jadi juga di jebak ,fosszed,UK_misogyny
Mon Feb 17 06:24:56 +0000 2025,@tanyarlfes Karena semua cwe jg cantik. Jalan keluar pasti ad cwe cantik ke sosmed pasti ad cwe cantik. Gap cantik bgt ama g terlalu cantik itu kecil. Kalah spesial ama yg gatel. Cantik doang kan sama aj PR jg buat dideketin ga jarang orangnya ribet. Klo yg gatel kan satset,Incelesque,UK_misogyny
Sun Feb 16 02:29:07 +0000 2025,@msluckycarmen jadi maksudnya km cwe gatel by ,h2hrizz,UK_misogyny
Sat Feb 15 04:27:36 +0000 2025,Waduhhh knp cwo cwo pada demen cwe gatel ya jaman skrg wkwkw murahan bngt 22nya,criypdma,UK_misogyny
Fri Feb 14 13:42:10 +0000 2025,Heran sm cwe yg seneng ngerebut kebahagiaan orng lain. Bisa gatel tuh gimana wkwkwkw,criypdma,UK_misogyny
Fri Feb 14 03:24:12 +0000 2025,@Pai_C1 bangsaaat pernah ngalamin kek gini cwe gue lg kena kutu gue kek gatel aja liatnya jd suka nyariin kutu gitu hahahaha,ConanJS19,UK_misogyny
Thu Feb 13 21:03:50 +0000 2025,jingan gatel bener dah cwe ngefollow cwo yg udh pny pacar aowkwowk kek ngpain anjing sedeket itu aja ga bgst,gloomyfavgurl,UK_misogyny
Thu Feb 13 17:03:03 +0000 2025,aku to ana. jgn sok deket sm fadli ye uler klau gamau lu kek gini juga gw samperin lu sumpah klau gw nemuin sesuatu nanti pas fadli pulang. tunggu aje ye. jangan gatel lu jd uler klau gatel mending lu garuk sendiri. oiya lupa kan lu cwe uler kaga punya tangan haha,othersideofve,UK_misogyny
Thu Feb 13 15:42:09 +0000 2025,@bacottetangga__ sukurin makanya jadi cwe jangan gatel kurang kenceng itu mukulnya,justgemini___,UK_misogyny
Thu Feb 13 14:56:59 +0000 2025,lu perna gk sih jd gue berurusan sama cwe gatel mlu,powveticc,UK_misogyny
Thu Feb 13 09:24:51 +0000 2025,anjir jadi gatel pengen misuh ngatain cwe nya yg kpopers kek biduan pdhal dia sendiri kek apaa bjirrr https://t.co/Ex0dlb8LBG,jejen0n0,UK_misogyny
Wed Feb 12 17:52:45 +0000 2025,@dinatadanarr Wah daerah gw nih coeg Banyak bgt emg cwe' gatel,noviatan1058834,UK_misogyny
Wed Feb 12 16:30:45 +0000 2025,@_justme_pira NAHHHHH INI! tadi aku kira kamu emang sengaja matiin maybe ga mau di komen. Pdhl aku udh gatel mau komen Anjayyyy cwe jametku kiw kiw cantikkk! ,yu_bee99,UK_misogyny
Wed Feb 12 05:18:31 +0000 2025,Gue baru kali ini deh nemu org yg aih gtulah pokoknya tp flexingnya minta ampun njirrr gue pikir lu emng sewow itu sampe pgn bgt diliat ternyata lu cuman cwe yg? Yaelaahhh jauhh brooo gatel bgt lu lagian ngusik hubungan gue kmrn sampe dongkol gni kan gue sama lu ampe skrg ewhh,atikahhaaa,UK_misogyny
Tue Feb 11 19:50:21 +0000 2025,Eh kntol cwe gatel ya biarin lahhh ruel mau nempel sm bimo ap g org itu hak dia. Ini jga bimo kurang greget njingg. Lu hrusnya tegas gak loyo kek gni. Sm aj lu ngasi space buat si gatel masuk,JeannoTeamo,UK_misogyny
Tue Feb 11 15:00:19 +0000 2025,@ikorabuyu @dijalang @leesanen Mungkin dia alergi cwe makeup bawaannya gatel klo liat makeup ,ririzella,UK_misogyny
Tue Feb 11 03:37:09 +0000 2025,? Ometv abg cantik lagi gatel katanya https://t.co/xLUWaPKDqu ? Ometv bocil sma https://t.co/zNoTpVSLq4 ? Ometv abg toge ngangkang https://t.co/xz8Tft6EuT ? Omeetv abg ngangkang clmk https://t.co/URdIUoQw5a ? Omeetv cwe malay nganglang clmk https://t.co/839cJUrnku,OmetvManiak,UK_misogyny
Mon Feb 10 16:08:53 +0000 2025,NI GONDOK NI ABIS INI ADA CWE GATEL HHHHHHHHH,thaallaasophile,UK_misogyny
Mon Feb 10 14:20:48 +0000 2025,@pillowaguilina Kalo cwonya gamau cwenya masih maksa biarin aja cuekin. Nyebelin bgt cwe begitu. Pdhal dia yg gatel,kai1898,UK_misogyny
Sun Feb 09 16:46:00 +0000 2025,ga setia kek suka gatel ke cwe lain pdhl udh punya pacar suka ngomelin/nyalahin/rendahin org silent treatment gabisa tanggung jawab buat diri dia sendiri,bvvvtterfly,"UK_victim, UK_misogyny"
Sun Feb 09 12:15:07 +0000 2025,@dnxivna Daripada cewe itu mending lo labrak cowo lo dlu deh. Malu cuy klo ngelabrak cewe gatel apalagi cwe nya kek orgil,jungkookmybaeby,UK_misogyny
Sun Feb 09 11:38:53 +0000 2025,hey warga solo tlonk bntu ak gebuk cwe gatel,morinagachilgo,UK_misogyny
Sun Feb 09 03:30:15 +0000 2025,@convomf krn yang low value gatel nder makanya dia ga malu godain cwo org klo cwe high value ma santai aja ngapain gatel,hayimalsabia,UK_misogyny
Sat Feb 08 18:04:19 +0000 2025,dih apasi ad cwe gatel sok asik sm crush ku,firaamissuuuuuu,UK_misogyny
Sat Feb 08 17:17:47 +0000 2025,@espaciodelirant Yee dasar setan bekicot sawah cwe gatel..Enak bgt tu jari ngetik ky itu.. Sadar woy pret sadar.. Sok2an nnya fto gw ad dipajang juga ga dsitu trs brharap si cwo gila nanti jwb iy ad koq .. Wkwkwk kasian klo ga ad fto ny pajang.. Ad noh dipajang dipajang di kuburan tp wkwk,cuti3_fluffy,UK_misogyny
Fri Feb 07 21:04:03 +0000 2025,@retinolera @sploesu Aku ga sepenuhnya nyalahin cwenya tpi kselnya knp ttp di respon walo udh tau si cwo udh pnya cwe itu aja yg bkin gedeg tuh: mlah aku prnh loh mkan breng &amp; ktmu cwe itu dri situ hrusnya dia tau cwoku udh pnya cwe tpi knp msih aja di respon apa coba klo bkn gatel:(,littlechimm_,"UK_victim, UK_misogyny"
Fri Feb 07 18:35:58 +0000 2025,Mau cepuin org lagi aku heh gatel udh d tahan dri setahun lebih basa basi apa yah sm cwe nya Sprtiny dia sudh sngat pasrah https://t.co/WrZkDgRuNG,itsmekesh4,UK_misogyny
Fri Feb 07 15:22:47 +0000 2025,CweÃÂ² gatel walaupun sesama cwe tdk punya hati &amp; empati utk gatel dgn suami orang. Padahal klu emang teman yg baik. Pasti suruh teman nya pulang Krn sdh punya istri. Bukan meladen gatel teman nya utk jd pelacur penghibur suami orang. Itu ciri teman tai tdk bawa dampak positif,susan_amelia46,UK_misogyny
Fri Feb 07 14:48:58 +0000 2025,Krn tau sendiri saat pacaran kelakuan suami nya kayak apa klu nongkrong sampah pasti ada temanÃÂ² cwe yg gatel ikut. Walau sdh tau status nikah mana peduli yg penting bisa gatel tuh cweÃÂ². Pelajaran nya tdk akan berubah sifat buruk seseorang walau sdh nikah sekali pun,susan_amelia46,UK_misogyny
Fri Feb 07 10:44:06 +0000 2025,@sbyfess Masih ada orang waras nih langka kamu mbak/mas emang aneh orang2 twitter kok bisa berpihak ke cwe gatel dan dibilang aku melindungi cwonya padahal aku juga spill nama cwo di rep heran aja padahal diluar sana juga banya orang selingkuh nulis di base.,Matchalatt31241,UK_misogyny
Fri Feb 07 10:27:30 +0000 2025,@indocringe_ wahaha gatel amat tu cwe,achaesthetic,UK_misogyny
